               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,            0.031329,            0.021158,           0.0055021,             0.86314,             0.86685,             0.86058,              0.3225,            0.039887,            0.012762,           0.0012352,            0.008416,            0.008416,            0.008416
                  18,            0.031104,            0.021205,           0.0059051,             0.77636,              0.7612,             0.84618,             0.35741,            0.038292,            0.013054,           0.0076832,            0.008317,            0.008317,            0.008317
                  19,            0.031021,            0.020923,           0.0056024,             0.89308,             0.93405,             0.92882,             0.45697,            0.033785,            0.012297,          0.00080399,            0.008218,            0.008218,            0.008218
                  20,            0.030388,             0.02071,           0.0050285,              0.9237,             0.93175,             0.93229,             0.46135,            0.034437,            0.011891,          0.00086428,            0.008119,            0.008119,            0.008119
                  21,            0.030076,            0.020592,           0.0047315,              0.9195,             0.93608,             0.94116,             0.45486,            0.034061,            0.011804,          0.00068731,             0.00802,             0.00802,             0.00802
                  22,            0.029838,            0.020479,           0.0049673,             0.92022,             0.94138,             0.94915,             0.50324,            0.031139,            0.011826,           0.0009313,            0.007921,            0.007921,            0.007921
                  23,            0.029435,            0.020131,           0.0050961,             0.91898,             0.94625,             0.94779,             0.50739,            0.031728,            0.011803,           0.0011881,            0.007822,            0.007822,            0.007822
                  24,             0.02921,             0.02005,           0.0046969,             0.91037,             0.95067,             0.95345,             0.52313,            0.030719,            0.011958,          0.00064832,            0.007723,            0.007723,            0.007723
                  25,            0.028954,            0.019949,           0.0044054,             0.92515,             0.95413,             0.95101,             0.53498,            0.030574,            0.011543,          0.00093817,            0.007624,            0.007624,            0.007624
                  26,            0.028701,            0.019724,           0.0043009,             0.93013,             0.94848,             0.95884,             0.55829,            0.029601,            0.011447,          0.00090175,            0.007525,            0.007525,            0.007525
                  27,            0.028633,            0.019698,           0.0043505,             0.92593,             0.95956,             0.95612,             0.56076,            0.029492,            0.011413,           0.0006184,            0.007426,            0.007426,            0.007426
                  28,            0.028392,             0.01966,           0.0040388,             0.92972,             0.94939,             0.95971,             0.54848,            0.029868,            0.011656,          0.00059135,            0.007327,            0.007327,            0.007327
                  29,            0.028196,            0.019633,           0.0041136,             0.92396,             0.95528,             0.96068,             0.55574,            0.029717,            0.011467,          0.00069136,            0.007228,            0.007228,            0.007228
                  30,             0.02827,             0.01966,           0.0045792,             0.92216,             0.95379,             0.94931,             0.49499,            0.032293,            0.011687,          0.00071086,            0.007129,            0.007129,            0.007129
                  31,            0.027818,            0.019286,           0.0038359,             0.94008,             0.95352,             0.96347,             0.53971,            0.029765,            0.011447,          0.00059666,             0.00703,             0.00703,             0.00703
                  32,            0.027289,            0.019129,             0.00364,             0.91511,             0.95247,             0.95284,             0.51113,            0.031758,            0.011577,           0.0012168,            0.006931,            0.006931,            0.006931
                  33,             0.02749,            0.019158,           0.0039121,             0.92569,             0.96287,             0.96091,             0.58908,             0.02823,            0.011291,          0.00047252,            0.006832,            0.006832,            0.006832
                  34,            0.027704,            0.019226,           0.0043705,             0.92951,             0.95089,             0.95533,             0.55474,            0.029352,            0.011586,          0.00044527,            0.006733,            0.006733,            0.006733
                  35,            0.027188,            0.019173,           0.0036093,             0.92456,             0.96599,             0.96403,             0.54658,            0.029164,            0.011412,          0.00051237,            0.006634,            0.006634,            0.006634
                  36,            0.027044,             0.01904,           0.0038441,              0.9268,             0.95419,             0.95339,              0.5745,            0.028208,            0.011327,          0.00037879,            0.006535,            0.006535,            0.006535
                  37,            0.026675,            0.018979,           0.0034383,             0.92951,             0.96206,             0.95743,             0.56361,             0.02832,            0.011266,          0.00041195,            0.006436,            0.006436,            0.006436
                  38,             0.02692,              0.0189,           0.0037171,             0.93488,             0.95183,             0.95785,             0.55196,            0.029219,            0.011245,          0.00046741,            0.006337,            0.006337,            0.006337
                  39,            0.026877,             0.01883,           0.0034391,             0.92418,             0.96615,             0.95715,             0.57088,             0.02908,             0.01122,          0.00042634,            0.006238,            0.006238,            0.006238
                  40,            0.026415,            0.018839,             0.00341,             0.92488,             0.96717,             0.96501,              0.5672,            0.028694,            0.011221,          0.00031191,            0.006139,            0.006139,            0.006139
                  41,            0.026585,            0.018716,             0.00378,             0.92195,             0.96281,              0.9551,             0.53771,            0.030327,            0.011422,          0.00043309,             0.00604,             0.00604,             0.00604
                  42,            0.026259,             0.01876,           0.0036686,             0.93336,             0.95567,             0.96478,             0.58799,             0.02825,            0.011254,          0.00050317,            0.005941,            0.005941,            0.005941
                  43,            0.026323,            0.018701,           0.0033186,             0.93401,             0.95802,              0.9619,             0.58237,            0.028414,            0.011116,          0.00033979,            0.005842,            0.005842,            0.005842
                  44,            0.025575,            0.018437,           0.0029976,              0.9294,             0.96994,             0.96268,              0.5853,            0.028105,            0.011039,          0.00035853,            0.005743,            0.005743,            0.005743
                  45,            0.025791,            0.018546,           0.0035173,             0.93276,             0.96222,             0.95934,             0.57597,             0.02813,            0.011101,          0.00037862,            0.005644,            0.005644,            0.005644
                  46,            0.025625,            0.018458,           0.0030815,             0.93398,             0.96757,              0.9653,             0.60143,            0.027402,             0.01108,          0.00033893,            0.005545,            0.005545,            0.005545
                  47,            0.025434,              0.0182,           0.0030346,              0.9359,             0.96658,             0.96684,             0.59789,            0.027498,            0.010986,          0.00033167,            0.005446,            0.005446,            0.005446
                  48,            0.025677,             0.01838,           0.0032495,             0.92863,             0.96362,             0.96695,             0.58494,            0.028142,            0.011077,          0.00040323,            0.005347,            0.005347,            0.005347
                  49,            0.025112,            0.018168,           0.0028139,             0.93071,             0.96251,             0.96704,              0.5997,            0.027423,            0.011012,          0.00030539,            0.005248,            0.005248,            0.005248
                  50,            0.025333,            0.018006,           0.0031618,             0.93688,             0.96055,             0.96434,             0.57631,            0.028234,            0.010997,          0.00033029,            0.005149,            0.005149,            0.005149
                  51,             0.02488,            0.018064,           0.0028965,              0.9364,             0.96393,             0.96603,             0.58681,             0.02779,            0.011006,          0.00033299,             0.00505,             0.00505,             0.00505
                  52,            0.024977,            0.017995,           0.0029583,             0.93399,             0.96559,              0.9673,             0.58961,            0.027793,            0.011005,          0.00032953,            0.004951,            0.004951,            0.004951
                  53,            0.024586,            0.017961,           0.0027942,             0.92601,             0.96593,             0.96123,             0.57436,            0.028717,            0.011061,          0.00039414,            0.004852,            0.004852,            0.004852
                  54,            0.024685,            0.017923,           0.0029191,             0.92778,             0.96507,              0.9629,             0.59692,            0.027829,             0.01096,          0.00031483,            0.004753,            0.004753,            0.004753
                  55,             0.02469,            0.017847,           0.0030081,             0.93143,             0.96129,             0.96065,             0.58481,            0.027993,            0.011048,          0.00027386,            0.004654,            0.004654,            0.004654
                  56,            0.024298,            0.017865,           0.0028138,             0.93204,             0.96072,             0.96458,             0.58995,            0.027843,             0.01101,          0.00025014,            0.004555,            0.004555,            0.004555
                  57,            0.024294,             0.01779,           0.0027995,             0.92976,             0.96229,             0.96328,             0.59268,            0.027792,            0.011025,          0.00023428,            0.004456,            0.004456,            0.004456
                  58,            0.023853,            0.017472,           0.0024236,             0.93405,             0.96481,             0.96541,             0.58574,            0.028107,             0.01103,          0.00024367,            0.004357,            0.004357,            0.004357
                  59,            0.023772,            0.017516,           0.0025128,              0.9382,             0.96272,             0.96651,             0.61143,            0.027316,            0.010892,          0.00025724,            0.004258,            0.004258,            0.004258
                  60,            0.023988,             0.01766,           0.0024219,             0.92699,             0.96576,             0.96574,             0.60655,            0.027348,            0.010919,          0.00025481,            0.004159,            0.004159,            0.004159
                  61,            0.023779,            0.017458,            0.002494,             0.93156,             0.96272,              0.9654,             0.59475,            0.027852,            0.010955,          0.00025984,             0.00406,             0.00406,             0.00406
                  62,            0.023657,            0.017464,           0.0024217,             0.93837,             0.96623,             0.96556,             0.60672,            0.027322,            0.010979,          0.00023656,            0.003961,            0.003961,            0.003961
                  63,            0.023556,            0.017552,           0.0023495,             0.93484,             0.96378,             0.96591,             0.61103,            0.027191,             0.01095,          0.00022544,            0.003862,            0.003862,            0.003862
                  64,            0.023186,            0.017349,           0.0021304,             0.93498,             0.96862,             0.96717,             0.61093,            0.027187,            0.010833,          0.00023706,            0.003763,            0.003763,            0.003763
                  65,            0.023312,            0.017246,           0.0024423,             0.93388,             0.97243,             0.96896,             0.61076,            0.027171,            0.010854,          0.00023186,            0.003664,            0.003664,            0.003664
                  66,             0.02315,            0.017097,           0.0022042,             0.94271,             0.96244,               0.969,             0.61998,            0.026739,            0.010837,          0.00024309,            0.003565,            0.003565,            0.003565
                  67,            0.023039,             0.01728,           0.0022249,             0.93415,             0.96887,             0.96677,             0.62193,            0.026638,            0.010818,           0.0002298,            0.003466,            0.003466,            0.003466
                  68,            0.022824,             0.01716,           0.0021489,             0.93786,             0.96569,             0.96714,             0.61215,            0.027048,            0.010858,          0.00022799,            0.003367,            0.003367,            0.003367
                  69,            0.022747,            0.017126,           0.0021196,             0.93889,              0.9659,             0.96811,             0.61658,            0.027125,            0.010853,          0.00022484,            0.003268,            0.003268,            0.003268
                  70,            0.022798,            0.017047,           0.0021177,                0.94,             0.96759,              0.9677,             0.61084,            0.027317,             0.01087,          0.00022275,            0.003169,            0.003169,            0.003169
                  71,            0.022511,            0.017067,           0.0021833,             0.93699,             0.96995,              0.9697,             0.61594,            0.027258,            0.010853,          0.00022402,             0.00307,             0.00307,             0.00307
                  72,            0.022577,            0.016936,           0.0021195,             0.93949,             0.96605,             0.97073,             0.61283,            0.027262,            0.010856,          0.00022287,            0.002971,            0.002971,            0.002971
                  73,              0.0224,            0.016902,           0.0018854,             0.94042,             0.96738,             0.97027,             0.60975,            0.027329,            0.010895,          0.00022498,            0.002872,            0.002872,            0.002872
                  74,            0.022333,            0.016746,           0.0019755,             0.93946,              0.9653,              0.9704,             0.61333,            0.027037,            0.010926,          0.00022628,            0.002773,            0.002773,            0.002773
                  75,             0.02214,            0.016752,           0.0020393,             0.93591,             0.97024,             0.96995,             0.61448,            0.026987,            0.010967,          0.00021717,            0.002674,            0.002674,            0.002674
                  76,            0.022147,            0.016644,           0.0018158,             0.93487,             0.97019,             0.96768,             0.61671,             0.02682,             0.01097,          0.00023269,            0.002575,            0.002575,            0.002575
                  77,            0.021966,             0.01657,           0.0019825,             0.94025,             0.96631,             0.96908,              0.6181,            0.026785,            0.010949,          0.00022562,            0.002476,            0.002476,            0.002476
                  78,            0.021755,            0.016354,           0.0019684,             0.94114,             0.96646,             0.96948,             0.61773,            0.026751,            0.010964,          0.00022706,            0.002377,            0.002377,            0.002377
                  79,            0.021941,             0.01644,           0.0019328,             0.94225,             0.96551,             0.96988,             0.62123,             0.02669,            0.010935,           0.0002198,            0.002278,            0.002278,            0.002278
                  80,            0.021434,            0.016396,           0.0018556,             0.94209,             0.96515,             0.97032,             0.62512,             0.02657,            0.010917,          0.00020583,            0.002179,            0.002179,            0.002179
                  81,            0.021539,            0.016458,           0.0020657,             0.93977,             0.96811,             0.97038,             0.62756,            0.026519,            0.010926,          0.00020563,             0.00208,             0.00208,             0.00208
                  82,            0.021146,            0.016161,           0.0018464,             0.94338,             0.96645,             0.96967,             0.62573,            0.026526,            0.010938,          0.00020154,            0.001981,            0.001981,            0.001981
                  83,            0.021346,            0.016168,             0.00188,             0.94264,              0.9686,             0.96885,             0.62733,            0.026588,            0.010927,          0.00020069,            0.001882,            0.001882,            0.001882
                  84,            0.021254,            0.016203,           0.0020849,              0.9393,             0.96825,             0.96843,              0.6291,              0.0266,            0.010927,          0.00019793,            0.001783,            0.001783,            0.001783
                  85,            0.021254,            0.016186,           0.0019394,             0.94183,             0.96622,             0.96963,             0.62934,            0.026708,            0.010945,          0.00019854,            0.001684,            0.001684,            0.001684
                  86,             0.02085,            0.016041,           0.0017037,             0.94148,              0.9635,             0.97053,             0.63257,             0.02671,            0.010946,          0.00019152,            0.001585,            0.001585,            0.001585
                  87,            0.020791,            0.016041,           0.0016264,             0.94067,             0.96658,              0.9707,             0.63336,            0.026758,            0.010951,          0.00018512,            0.001486,            0.001486,            0.001486
                  88,            0.020721,            0.015838,           0.0015773,             0.94124,              0.9698,             0.97197,             0.63334,            0.026755,            0.010972,          0.00018254,            0.001387,            0.001387,            0.001387
                  89,            0.020441,            0.015781,           0.0016206,             0.94079,             0.96957,             0.97207,             0.63541,            0.026737,            0.010967,          0.00017721,            0.001288,            0.001288,            0.001288
                  90,            0.020546,            0.015709,           0.0015306,             0.93985,             0.96987,             0.97196,             0.63432,            0.026751,            0.010962,          0.00017225,            0.001189,            0.001189,            0.001189
                  91,            0.020331,            0.015873,           0.0015415,             0.93894,             0.97028,             0.97197,             0.63761,            0.026675,            0.010956,          0.00016797,             0.00109,             0.00109,             0.00109
                  92,            0.020283,            0.015738,           0.0016616,             0.93892,             0.96924,             0.97211,             0.63864,            0.026623,            0.010957,          0.00016577,            0.000991,            0.000991,            0.000991
                  93,            0.020169,            0.015705,           0.0016627,             0.93898,             0.97037,             0.97205,             0.63639,            0.026658,            0.010969,          0.00016265,            0.000892,            0.000892,            0.000892
                  94,            0.020071,            0.015634,           0.0015594,             0.93978,             0.96961,             0.97189,             0.63412,            0.026731,            0.010999,          0.00016197,            0.000793,            0.000793,            0.000793
                  95,            0.020009,            0.015532,           0.0014627,             0.94252,             0.96987,             0.97301,             0.63513,            0.026766,            0.011012,          0.00016279,            0.000694,            0.000694,            0.000694
                  96,            0.019706,            0.015555,           0.0015208,             0.94275,             0.96983,             0.97324,             0.63579,            0.026811,            0.011027,          0.00016294,            0.000595,            0.000595,            0.000595
                  97,             0.01968,            0.015331,           0.0013918,             0.94077,             0.97307,             0.97344,              0.6364,             0.02685,            0.011044,          0.00016211,            0.000496,            0.000496,            0.000496
                  98,            0.019643,            0.015518,           0.0013347,             0.94037,             0.97338,             0.97367,             0.63548,             0.02688,            0.011058,          0.00016098,            0.000397,            0.000397,            0.000397
                  99,            0.019225,            0.015335,           0.0012299,             0.94026,             0.97367,             0.97282,             0.63409,            0.026903,            0.011073,          0.00015965,            0.000298,            0.000298,            0.000298
